"country","code","name","code_2","count_song","year","count_album","count_artist"
"XE",NA,NA,NA,379,2000,27,NA
"XE",NA,NA,NA,481,2001,37,NA
"XE",NA,NA,NA,435,2002,28,NA
"XE",NA,NA,NA,365,2003,29,NA
"XE",NA,NA,NA,399,2004,31,NA
"XE",NA,NA,NA,588,2005,44,NA
"XE",NA,NA,NA,372,2006,30,NA
"XE",NA,NA,NA,797,2007,65,NA
"XE",NA,NA,NA,694,2008,56,NA
"XE",NA,NA,NA,680,2009,54,NA
"XE",NA,NA,NA,481,2010,42,NA
"XE",NA,NA,NA,345,2011,28,NA
"XE",NA,NA,NA,173,2012,15,NA
"XE",NA,NA,NA,224,2013,17,NA
"XE",NA,NA,NA,78,2014,7,NA
"XE",NA,NA,NA,80,2015,8,NA
"XG",NA,NA,NA,9,1979,1,NA
"XG",NA,NA,NA,10,1980,1,NA
"XG",NA,NA,NA,18,1981,1,NA
"XG",NA,NA,NA,20,1982,2,NA
"XG",NA,NA,NA,11,1984,1,NA
"XG",NA,NA,NA,11,1989,1,NA
"XW",NA,NA,NA,12,1962,1,NA
"XW",NA,NA,NA,26,1967,1,NA
"XW",NA,NA,NA,20,1970,2,NA
"XW",NA,NA,NA,13,1972,1,NA
"XW",NA,NA,NA,46,1974,3,NA
"XW",NA,NA,NA,12,1977,1,NA
"XW",NA,NA,NA,23,1978,1,NA
"XW",NA,NA,NA,9,1981,1,NA
"XW",NA,NA,NA,14,1982,1,NA
"XW",NA,NA,NA,7,1984,1,NA
"XW",NA,NA,NA,8,1985,1,NA
"XW",NA,NA,NA,9,1986,1,NA
"XW",NA,NA,NA,63,1988,4,NA
"XW",NA,NA,NA,8,1989,1,NA
"XW",NA,NA,NA,19,1990,2,NA
"XW",NA,NA,NA,220,1991,1,NA
"XW",NA,NA,NA,12,1992,1,NA
"XW",NA,NA,NA,13,1993,1,NA
"XW",NA,NA,NA,86,1994,4,NA
"XW",NA,NA,NA,51,1995,4,NA
"XW",NA,NA,NA,36,1996,3,NA
"XW",NA,NA,NA,68,1997,4,NA
"XW",NA,NA,NA,55,1998,5,NA
"XW",NA,NA,NA,85,1999,8,NA
"XW",NA,NA,NA,68,2000,6,NA
"XW",NA,NA,NA,201,2001,15,NA
"XW",NA,NA,NA,149,2002,15,NA
"XW",NA,NA,NA,144,2003,14,NA
"XW",NA,NA,NA,309,2004,26,NA
"XW",NA,NA,NA,354,2005,31,NA
"XW",NA,NA,NA,604,2006,47,NA
"XW",NA,NA,NA,911,2007,77,NA
"XW",NA,NA,NA,1172,2008,111,NA
"XW",NA,NA,NA,1168,2009,115,NA
"XW",NA,NA,NA,1397,2010,136,NA
"XW",NA,NA,NA,1239,2011,110,NA
"XW",NA,NA,NA,1075,2012,95,NA
"XW",NA,NA,NA,501,2013,56,NA
"XW",NA,NA,NA,520,2014,50,NA
"XW",NA,NA,NA,414,2015,35,NA
"XW",NA,NA,NA,94,2016,11,NA
"YU",NA,NA,NA,2,1971,1,NA
"YU",NA,NA,NA,8,1973,1,NA
"YU",NA,NA,NA,8,1974,1,NA
"YU",NA,NA,NA,7,1975,2,NA
"YU",NA,NA,NA,8,1976,1,NA
"YU",NA,NA,NA,36,1977,4,NA
"YU",NA,NA,NA,38,1979,4,NA
"YU",NA,NA,NA,40,1980,4,NA
"YU",NA,NA,NA,41,1981,4,NA
"YU",NA,NA,NA,10,1982,1,NA
"YU",NA,NA,NA,29,1983,3,NA
"YU",NA,NA,NA,36,1984,4,NA
"YU",NA,NA,NA,46,1985,5,NA
"YU",NA,NA,NA,58,1986,6,NA
"YU",NA,NA,NA,38,1987,4,NA
"YU",NA,NA,NA,37,1988,4,NA
"YU",NA,NA,NA,25,1989,2,NA
"YU",NA,NA,NA,48,1990,5,NA
"YU",NA,NA,NA,23,1991,3,NA
"YU",NA,NA,NA,10,1993,1,NA
"YU",NA,NA,NA,12,1994,1,NA
"YU",NA,NA,NA,8,1995,1,NA
"YU",NA,NA,NA,15,1996,1,NA
"YU",NA,NA,NA,13,1999,1,NA
"YU",NA,NA,NA,18,2001,2,NA
"ZA","ZMB","Zambia","ZM",19,1989,2,NA
"ZA","ZMB","Zambia","ZM",10,1992,1,NA
"ZA","ZMB","Zambia","ZM",12,1993,1,NA
"ZA","ZMB","Zambia","ZM",11,1995,1,NA
"ZA","ZMB","Zambia","ZM",29,1997,2,NA
"ZA","ZMB","Zambia","ZM",6,1998,1,NA
"ZA","ZMB","Zambia","ZM",13,1999,1,NA
"ZA","ZMB","Zambia","ZM",11,2000,1,NA
"ZA","ZMB","Zambia","ZM",18,2001,1,NA
"ZA","ZMB","Zambia","ZM",23,2002,1,NA
"ZA","ZMB","Zambia","ZM",41,2003,3,NA
"ZA","ZMB","Zambia","ZM",38,2004,3,NA
"ZA","ZMB","Zambia","ZM",6,2005,1,NA
"ZA","ZMB","Zambia","ZM",41,2006,4,NA
"ZA","ZMB","Zambia","ZM",36,2007,3,NA
"ZA","ZMB","Zambia","ZM",54,2008,4,NA
"ZA","ZMB","Zambia","ZM",26,2009,2,NA
"ZA","ZMB","Zambia","ZM",13,2010,1,NA
"ZA","ZMB","Zambia","ZM",16,2011,3,NA
"ZA","ZMB","Zambia","ZM",12,2012,1,NA
